Token,Count,minmax_norm,Index
lebanon,1,0.0,603
violently,1,0.0,604
peaceful,1,0.0,605
finally,1,0.0,606
three,1,0.0,607
two,1,0.0,608
palestine,1,0.0,609
assassinated,1,0.0,610
within,1,0.0,611
father,1,0.0,612
eleven,1,0.0,613
demonstrate,1,0.0,614
occupation,1,0.0,615
real,1,0.0,616
stability,1,0.0,617
common,1,0.0,618
hussein,1,0.0,619
hopeful,1,0.0,620
arc,1,0.0,621
morocco,1,0.0,622
jordan,1,0.0,623
bahrain,1,0.0,624
soldier,1,0.0,625
depriving,1,0.0,626
deserve,1,0.0,627
sunday,1,0.0,628
uranium,1,0.0,629
enrichment,1,0.0,630
plutonium,1,0.0,631
reprocessing,1,0.0,632
generational,1,0.0,633
lift,1,0.0,634
passed,1,0.0,635
thereby,1,0.0,636
troubled,1,0.0,637
progress,1,0.0,638
front,1,0.0,639
chosen,1,0.0,640
tehran,1,0.0,641
face,1,0.0,642
damascus,1,0.0,643
reformer,1,0.0,644
inspire,1,0.0,645
tested,1,0.0,646
applying,1,0.0,647
losing,1,0.0,648
accountability,1,0.0,649
afraid,1,0.0,650
occurred,1,0.0,651
explosion,1,0.0,652
hearing,1,0.0,653
might,1,0.0,654
wondering,1,0.0,655
expect,1,0.0,656
went,1,0.0,657
door,1,0.0,658
mortar,1,0.0,659
waking,1,0.0,660
iran,1,0.0,661
primary,1,0.0,662
pursuing,1,0.0,663
assembly,1,0.0,664
transitional,1,0.0,665
represent,1,0.0,666
poll,1,0.0,667
fire,1,0.0,668
ultimate,1,0.0,669
consultation,1,0.0,670
phase,1,0.0,671
ending,1,0.0,672
situation,1,0.0,673
stated,1,0.0,674
form,1,0.0,675
else,1,0.0,676
natural,1,0.0,677
opposed,1,0.0,678
quickly,1,0.0,679
burden,1,0.0,680
difference,1,0.0,681
empire,1,0.0,682
oppression,1,0.0,683
tiny,1,0.0,684
shoulder,1,0.0,685
brutal,1,0.0,686
ruler,1,0.0,687
aspect,1,0.0,688
possible,1,0.0,689
artificial,1,0.0,690
replace,1,0.0,691
zarqawi,1,0.0,692
recently,1,0.0,693
standing,1,0.0,694
evil,1,0.0,695
unchanging,1,0.0,696
firm,1,0.0,697
circumstance,1,0.0,698
adapting,1,0.0,699
beyond,1,0.0,700
reporter,1,0.0,701
interpreter,1,0.0,702
movement,1,0.0,703
supporting,1,0.0,704
partner,1,0.0,705
become,1,0.0,706
structure,1,0.0,707
command,1,0.0,708
skilled,1,0.0,709
capable,1,0.0,710
certain,1,0.0,711
tomorrow,1,0.0,712
morning,1,0.0,713
extremist,1,0.0,714
secretary,1,0.0,715
rice,1,0.0,716
departs,1,0.0,717
trip,1,0.0,718
expressed,1,0.0,719
west,1,0.0,720
aim,1,0.0,721
bank,1,0.0,722
meeting,1,0.0,723
assassin,1,0.0,724
bomber,1,0.0,725
seeing,1,0.0,726
destroyed,1,0.0,727
myth,1,0.0,728
sharon,1,0.0,729
abbas,1,0.0,730
discus,1,0.0,731
trying,1,0.0,732
preserve,1,0.0,733
anxious,1,0.0,734
reflect,1,0.0,735
ordinary,1,0.0,736
momentum,1,0.0,737
shown,1,0.0,738
voting,1,0.0,739
speech,1,0.0,740
choosing,1,0.0,741
direction,1,0.0,742
failure,1,0.0,743
electing,1,0.0,744
witnessing,1,0.0,745
landmark,1,0.0,746
allawi,1,0.0,747
showing,1,0.0,748
break,1,0.0,749
old,1,0.0,750
write,1,0.0,751
overturn,1,0.0,752
pattern,1,0.0,753
asserting,1,0.0,754
credit,1,0.0,755
buy,1,0.0,756
insurance,1,0.0,757
center,1,0.0,758
poor,1,0.0,759
county,1,0.0,760
information,1,0.0,761
error,1,0.0,762
association,1,0.0,763
liability,1,0.0,764
reduce,1,0.0,765
patient,1,0.0,766
unfolding,1,0.0,767
reliable,1,0.0,768
supply,1,0.0,769
environmentally,1,0.0,770
nearly,1,0.0,771
submitted,1,0.0,772
encourages,1,0.0,773
conservation,1,0.0,774
alternative,1,0.0,775
modernized,1,0.0,776
electricity,1,0.0,777
grid,1,0.0,778
production,1,0.0,779
including,1,0.0,780
doctor,1,0.0,781
career,1,0.0,782
reforming,1,0.0,783
strengthening,1,0.0,784
easier,1,0.0,785
afford,1,0.0,786
education,1,0.0,787
size,1,0.0,788
pell,1,0.0,789
reward,1,0.0,790
entrepreneur,1,0.0,791
advancement,1,0.0,792
regulation,1,0.0,793
agenda,1,0.0,794
junk,1,0.0,795
lawsuit,1,0.0,796
distorted,1,0.0,797
irresponsible,1,0.0,798
class,1,0.0,799
frivolous,1,0.0,800
asbestos,1,0.0,801
claim,1,0.0,802
legal,1,0.0,803
productive,1,0.0,804
access,1,0.0,805
coverage,1,0.0,806
decision,1,0.0,807
honest,1,0.0,808
chaos,1,0.0,809
permit,1,0.0,810
amnesty,1,0.0,811
entering,1,0.0,812
close,1,0.0,813
drug,1,0.0,814
dealer,1,0.0,815
symbol,1,0.0,816
trust,1,0.0,817
wise,1,0.0,818
headed,1,0.0,819
bankruptcy,1,0.0,820
sky,1,0.0,821
message,1,0.0,822
older,1,0.0,823
mislead,1,0.0,824
serious,1,0.0,825
worse,1,0.0,826
era,1,0.0,827
changed,1,0.0,828
founder,1,0.0,829
could,1,0.0,830
foreseen,1,0.0,831
therefore,1,0.0,832
scheduled,1,0.0,833
instead,1,0.0,834
join,1,0.0,835
powerplant,1,0.0,836
pollution,1,0.0,837
improve,1,0.0,838
coal,1,0.0,839
renewable,1,0.0,840
ethanol,1,0.0,841
four,1,0.0,842
debate,1,0.0,843
dependent,1,0.0,844
foreign,1,0.0,845
meet,1,0.0,846
earlier,1,0.0,847
invite,1,0.0,848
archaic,1,0.0,849
incoherent,1,0.0,850
appointed,1,0.0,851
panel,1,0.0,852
examine,1,0.0,853
bottom,1,0.0,854
progrowth,1,0.0,855
fair,1,0.0,856
outdated,1,0.0,857
unsuited,1,0.0,858
content,1,0.0,859
deny,1,0.0,860
willing,1,0.0,861
burdened,1,0.0,862
communism,1,0.0,863
accomplished,1,0.0,864
providence,1,0.0,865
uneven,1,0.0,866
unpredictable,1,0.0,867
god,1,0.0,868
renewed,1,0.0,869
guiding,1,0.0,870
forth,1,0.0,871
healthy,1,0.0,872
going,1,0.0,873
active,1,0.0,874
additional,1,0.0,875
blessed,1,0.0,876
expansion,1,0.0,877
medicine,1,0.0,878
purchased,1,0.0,879
sacrifice,1,0.0,880
see,1,0.0,881
little,1,0.0,882
gray,1,0.0,883
lot,1,0.0,884
laughter,1,0.0,885
watch,1,0.0,886
moving,1,0.0,887
adulthood,1,0.0,888
confident,1,0.0,889
bless,1,0.0,890
speaker,1,0.0,891
known,1,0.0,892
sorrow,1,0.0,893
hour,1,0.0,894
uncertainty,1,0.0,895
even,1,0.0,896
disagreed,1,0.0,897
thread,1,0.0,898
unite,1,0.0,899
reaffirmed,1,0.0,900
venture,1,0.0,901
imperial,1,0.0,902
spread,1,0.0,903
franklin,1,0.0,904
roosevelt,1,0.0,905
reminded,1,0.0,906
dying,1,0.0,907
birth,1,0.0,908
biggest,1,0.0,909
abolition,1,0.0,910
slavery,1,0.0,911
fulfilled,1,0.0,912
liberation,1,0.0,913
europe,1,0.0,914
fascism,1,0.0,915
promise,1,0.0,916
permanent,1,0.0,917
track,1,0.0,918
deficit,1,0.0,919
substantially,1,0.0,920
reduces,1,0.0,921
eliminates,1,0.0,922
getting,1,0.0,923
duplicate,1,0.0,924
fulfill,1,0.0,925
priority,1,0.0,926
taxpayer,1,0.0,927
dollar,1,0.0,928
several,1,0.0,929
wisely,1,0.0,930
dynamic,1,0.0,931
rising,1,0.0,932
left,1,0.0,933
behind,1,0.0,934
test,1,0.0,935
score,1,0.0,936
closing,1,0.0,937
gap,1,0.0,938
student,1,0.0,939
demand,1,0.0,940
diploma,1,0.0,941
ticket,1,0.0,942
spent,1,0.0,943
month,1,0.0,944
steward,1,0.0,945
rely,1,0.0,946
fastest,1,0.0,947
major,1,0.0,948
industrialized,1,0.0,949
past,1,0.0,950
recession,1,0.0,951
opened,1,0.0,952
prosecuted,1,0.0,953
corporate,1,0.0,954
criminal,1,0.0,955
inflation,1,0.0,956
level,1,0.0,957
alone,1,0.0,958
added,1,0.0,959
flexible,1,0.0,960
innovative,1,0.0,961
requires,1,0.0,962
restraining,1,0.0,963
appetite,1,0.0,964
welcome,1,0.0,965
enthusiasm,1,0.0,966
discipline,1,0.0,967
growth,1,0.0,968
discretionary,1,0.0,969
homeownership,1,0.0,970
doubling,1,0.0,971
institute,1,0.0,972
scientific,1,0.0,973
advantage,1,0.0,974
agree,1,0.0,975
embryo,1,0.0,976
experimentation,1,0.0,977
grown,1,0.0,978
body,1,0.0,979
bought,1,0.0,980
sold,1,0.0,981
commodity,1,0.0,982
per,1,0.0,983
aggressive,1,0.0,984
impartial,1,0.0,985
faithfully,1,0.0,986
interpret,1,0.0,987
legislate,1,0.0,988
nominate,1,0.0,989
constitution,1,0.0,990
senate,1,0.0,991
judicial,1,0.0,992
nominee,1,0.0,993
deserves,1,0.0,994
deepest,1,0.0,995
compassion,1,0.0,996
ambitious,1,0.0,997
point,1,0.0,998
familiar,1,0.0,999
something,1,0.0,1000
similar,1,0.0,1001
thrift,1,0.0,1002
deposit,1,0.0,1003
five,1,0.0,1004
broadly,1,0.0,1005
based,1,0.0,1006
ownership,1,0.0,1007
second,1,0.0,1008
journey,1,0.0,1009
disability,1,0.0,1010
undermine,1,0.0,1011
marriage,1,0.0,1012
sacred,1,0.0,1013
foundation,1,0.0,1014
redefined,1,0.0,1015
activist,1,0.0,1016
amendment,1,0.0,1017
measured,1,0.0,1018
treat,1,0.0,1019
vulnerable,1,0.0,1020
strive,1,0.0,1021
developing,1,0.0,1022
cure,1,0.0,1023
faith,1,0.0,1024
white,1,0.0,1025
prevention,1,0.0,1026
victim,1,0.0,1027
disease,1,0.0,1028
african,1,0.0,1029
unity,1,0.0,1030
belief,1,0.0,1031
equal,1,0.0,1032
race,1,0.0,1033
background,1,0.0,1034
doubly,1,0.0,1035
crime,1,0.0,1036
away,1,0.0,1037
use,1,0.0,1038
